id,source,img_path,0,1,2,3,4,5
244,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000145.png, Yes , No , No , Yes , No , No 
245,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000146.png, Yes , No , Yes , No , No , No 
246,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000147.png, Yes , No , No , No , No , No 
247,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000148.png, Yes , No , No , No , No , No 
248,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000149.png, Yes , No , No , No , No , No 
249,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000150.png, Yes , No , No , No , No , No 
250,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000151.png, Yes , No , No , No , No , No 
251,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000152.png, Yes , No , No , No , No , No 
252,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000153.png, Yes , No , No , No , No , No 
253,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000154.png, Yes , No , No , Yes , Yes , No 
254,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000155.png, Yes , No , No , Yes , No , No 
255,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000156.png, Yes , No , No , No , No , No 
256,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000157.png, Yes , No , No , No , No , No 
257,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000158.png, Yes , No , No , No , No , No 
258,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000159.png, Yes , No , No , Yes , No , No 
259,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000160.png, Yes , No , No , Yes , No , No 
260,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000161.png, Yes , No , No , No , No , No 
261,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000162.png, Yes , No , No , No , No , No 
262,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000163.png, Yes , No , No , No , No , No 
263,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000164.png, Yes , No , No , Yes , No , No 
264,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000165.png, Yes , No , No , No , No , No 
265,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000166.png, Yes , No , No , No , No , No 
266,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000167.png, Yes , No , No , Yes , No , No 
267,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000168.png, Yes , No , No , No , No , No 
268,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000169.png, Yes , No , No , No , No , No 
269,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000170.png, Yes , No , No , No , No , No 
270,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000171.png, Yes , No , No , Yes , Yes , No 
271,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000172.png, Yes , No , No , No , No , No 
272,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000173.png, Yes , No , No , No , No , No 
273,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000174.png, Yes , No , No , No , No , No 
274,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000175.png, Yes , No , No , No , No , No 
275,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000176.png, Yes , No , No , No , No , No 
276,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000177.png, Yes , No , No , No , No , No 
277,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000178.png, Yes , No , No , No , No , No 
278,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000179.png, Yes , No , No , No , No , No 
279,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000180.png, Yes , No , No , Yes , No , No 
280,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000181.png, Yes , No , No , Yes , No , No 
281,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000182.png, Yes , No , No , No , No , No 
282,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000183.png, Yes , No , No , No , No , No 
283,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000184.png, Yes , No , No , No , No , No 
284,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000185.png, Yes , No , No , No , No , No 
285,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000186.png, Yes , No , No , Yes , No , No 
286,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000187.png, Yes , No , No , Yes , Yes , No 
287,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000188.png, Yes , No , Yes , No , No , No 
288,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000189.png, Yes , No , No , No , No , No 
289,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000190.png, Yes , No , No , Yes , No , No 
290,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000191.png, Yes , No , No , No , No , No 
291,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000192.png, Yes , No , No , Yes , Yes , No 
292,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000193.png, Yes , No , No , No , No , No 
293,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000194.png, Yes , No , No , No , No , No 
294,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000195.png, Yes , No , No , No , No , No 
295,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000196.png, Yes , No , No , No , No , No 
296,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000197.png, Yes , No , No , No , No , No 
297,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000198.png, Yes , No , No , No , No , No 
298,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000199.png, Yes , No , No , Yes , No , No 
299,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000200.png, Yes , No , No , No , No , No 
300,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000201.png, Yes , No , No , No , No , No 
301,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000202.png, Yes , No , No , No , No , No 
302,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000203.png, Yes , No , No , No , No , No 
303,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000204.png, Yes , No , No , Yes , No , No 
304,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000205.png, Yes , No , No , No , No , No 
305,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000206.png, Yes , No , No , Yes , Yes , No 
306,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000207.png, Yes , No , No , Yes , Yes , No 
307,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000208.png, Yes , No , No , No , No , No 
308,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000209.png, Yes , No , No , Yes , Yes , No 
309,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000210.png, Yes , No , No , Yes , No , No 
310,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000211.png, Yes , No , No , Yes , Yes , No 
311,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000212.png, Yes , No , No , No , No , No 
312,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000213.png, Yes , No , No , No , No , No 
313,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000214.png, Yes , No , No , Yes , No , No 
314,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000215.png, Yes , No , No , No , No , No 
315,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000216.png, Yes , No , No , No , No , No 
316,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000217.png, Yes , No , No , Yes , Yes , No 
317,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000218.png, Yes , No , No , Yes , No , No 
318,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000219.png, Yes , No , No , Yes , No , No 
319,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000220.png, Yes , No , No , No , No , No 
320,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000221.png, Yes , No , No , No , No , No 
321,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000222.png, Yes , No , No , Yes , No , No 
322,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000223.png, Yes , Yes , No , No , No , No 
323,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000224.png, Yes , No , No , No , No , No 
324,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000225.png, Yes , No , No , No , No , No 
325,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000226.png, Yes , Yes , No , No , No , No 
326,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000227.png, Yes , No , No , No , No , No 
327,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000228.png, Yes , No , No , Yes , Yes , No 
328,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000229.png, Yes , No , No , No , No , No 
329,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000230.png, Yes , No , No , No , No , No 
330,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000231.png, Yes , No , No , Yes , Yes , No 
331,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000232.png, Yes , No , No , Yes , Yes , No 
332,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000233.png, Yes , No , No , No , No , No 
333,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000234.png, Yes , No , No , Yes , No , No 
334,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000235.png, Yes , No , No , Yes , No , No 
335,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000236.png, Yes , No , No , No , No , No 
336,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000237.png, Yes , No , No , No , No , No 
337,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000238.png, Yes , No , No , Yes , No , No 
338,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000239.png, Yes , No , No , Yes , No , No 
339,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000240.png, Yes , No , No , Yes , No , No 
340,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000241.png, Yes , No , No , No , No , No 
341,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000242.png, Yes , No , No , Yes , No , No 
342,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000243.png, Yes , No , No , Yes , No , No 
343,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000244.png, Yes , No , No , No , No , No 
344,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000245.png, Yes , Yes , No , No , No , No 
345,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000246.png, Yes , No , No , No , No , No 
346,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000247.png, Yes , No , No , No , No , No 
347,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000248.png, Yes , No , No , No , No , No 
348,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000249.png, Yes , No , No , No , No , No 
349,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000250.png, Yes , No , No , No , No , No 
350,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000251.png, Yes , No , No , No , No , No 
351,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000252.png, Yes , Yes , No , No , No , No 
352,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000253.png, Yes , No , No , No , No , No 
353,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000254.png, Yes , No , No , No , No , No 
354,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000255.png, Yes , No , No , No , No , No 
355,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000256.png, Yes , No , No , Yes , Yes , No 
356,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000257.png, Yes , No , No , Yes , No , No 
357,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000258.png, Yes , No , No , No , No , No 
358,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000259.png, Yes , No , No , No , No , No 
359,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000260.png, Yes , No , No , Yes , No , No 
360,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000261.png, Yes , No , No , Yes , No , No 
361,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000262.png, Yes , No , No , No , No , No 
362,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000263.png, Yes , No , No , Yes , No , No 
363,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000264.png, Yes , No , No , Yes , No , No 
364,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000265.png, Yes , No , No , No , No , No 
365,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000266.png, Yes , No , No , Yes , No , No 
366,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000267.png, Yes , No , No , No , No , No 
367,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000268.png, Yes , No , No , No , No , No 
368,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000269.png, Yes , No , No , No , No , No 
369,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000270.png, Yes , No , No , No , No , No 
370,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000271.png, Yes , No , No , No , No , No 
371,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000272.png, Yes , No , No , No , No , No 
372,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000273.png, Yes , No , No , No , No , No 
373,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000274.png, Yes , No , No , No , No , No 
374,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000275.png, Yes , No , No , No , No , No 
375,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000276.png, Yes , No , No , No , No , No 
376,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000277.png, Yes , No , No , No , No , No 
377,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000278.png, Yes , Yes , No , Yes , No , No 
378,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000279.png, Yes , No , No , Yes , Yes , No 
379,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000280.png, Yes , No , No , No , No , No 
380,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000281.png, Yes , No , No , No , No , No 
381,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000282.png, Yes , No , No , No , No , No 
382,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000283.png, Yes , No , No , Yes , No , No 
383,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000284.png, Yes , No , No , No , No , No 
384,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000285.png, Yes , No , No , No , No , No 
385,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000286.png, Yes , No , No , No , No , No 
386,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000287.png, Yes , No , No , Yes , Yes , No 
387,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000288.png, Yes , No , No , Yes , No , No 
388,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000289.png, Yes , No , No , No , No , No 
389,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000290.png, Yes , No , No , No , No , No 
390,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000291.png, Yes , No , No , No , No , No 
391,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000292.png, Yes , No , No , No , No , No 
392,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000293.png, Yes , No , No , No , No , No 
393,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000294.png, Yes , No , No , Yes , No , No 
394,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000295.png, Yes , No , No , No , No , No 
395,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000296.png, Yes , No , No , No , No , No 
396,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000297.png, Yes , No , No , No , No , No 
397,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000298.png, Yes , No , No , No , No , No 
398,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000299.png, Yes , No , Yes , No , No , No 
399,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000300.png, Yes , No , No , Yes , No , No 
400,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000301.png, Yes , No , No , Yes , Yes , No 
401,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000302.png, Yes , No , No , No , No , No 
402,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000303.png, Yes , No , No , No , No , No 
403,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000304.png, Yes , No , No , Yes , No , No 
404,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000305.png, Yes , No , No , No , No , No 
405,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000306.png, Yes , No , No , No , No , No 
406,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000307.png, Yes , No , No , Yes , No , No 
407,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000308.png, Yes , No , No , No , No , No 
408,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000309.png, Yes , No , No , No , No , No 
409,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000310.png, Yes , No , No , No , No , No 
410,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000311.png, Yes , No , No , No , No , No 
411,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000312.png, Yes , No , No , No , No , No 
412,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000313.png, Yes , No , No , Yes , Yes , No 
413,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000314.png, Yes , No , Yes , Yes , No , No 
414,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000315.png, Yes , No , No , Yes , Yes , No 
415,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000316.png, Yes , No , No , No , No , No 
416,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000317.png, Yes , No , No , No , No , No 
417,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000318.png, Yes , No , No , No , No , No 
418,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000319.png, Yes , No , No , Yes , No , No 
419,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000320.png, Yes , No , No , No , No , No 
420,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000321.png, Yes , No , No , Yes , No , No 
421,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000322.png, Yes , No , No , Yes , No , No 
422,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000323.png, Yes , No , No , Yes , No , No 
423,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000324.png, Yes , No , No , No , No , No 
424,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000325.png, Yes , No , No , No , No , No 
425,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000326.png, Yes , No , No , No , No , No 
426,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000327.png, Yes , No , No , No , No , No 
427,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000328.png, Yes , No , No , No , No , No 
428,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000329.png, Yes , No , No , No , No , No 
429,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000330.png, Yes , No , No , No , No , No 
430,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000331.png, Yes , No , No , No , No , No 
431,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000332.png, Yes , No , No , No , No , No 
432,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000333.png, Yes , No , No , No , No , No 
433,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000334.png, Yes , No , No , Yes , No , No 
434,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000335.png, Yes , No , No , Yes , Yes , No 
435,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000336.png, Yes , No , No , No , No , No 
436,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000337.png, Yes , No , No , No , No , No 
437,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000338.png, Yes , No , No , No , No , No 
438,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000339.png, Yes , No , No , No , No , No 
